symbol,entry_time,exit_time,entry_price,exit_price,direction,quantity,entry_prob,expected_mfe_atr,expected_mae_atr,risk_multiplier,directional_bias,session_quality,volatility_regime,trend_regime,market_state,pnl,pnl_atr,actual_mfe,actual_mae,actual_mfe_atr,actual_mae_atr,holding_minutes,exit_reason
TVSMOTOR,2025-11-18 09:48:00+05:30,2025-11-18 09:52:00+05:30,3492.6,3489.8,-1,1,0.6895531898610051,1.8591688073992707,0.30535930883764484,0.587853312541669,-1,0.7,2,1,2,2.799999999999727,0.24925064621296958,4.699999999999818,0.0,0.4183850132860807,0.0,3,Session stopped (bad day)
LT,2025-11-18 09:44:00+05:30,2025-11-18 09:52:00+05:30,4009.8,4005.1,-1,1,0.6137961744941364,1.6500996538464259,0.47250901054472894,0.7030388465507746,-1,0.7,2,1,1,4.700000000000273,0.5772570405328179,6.700000000000273,-1.7999999999997272,0.8228983343765559,-0.2210771644593307,7,Session stopped (bad day)
TITAN,2025-11-18 09:43:00+05:30,2025-11-18 09:52:00+05:30,3850.7,3847.4,-1,1,0.6969812710391925,1.6854168616994674,0.447316157587196,0.7264210906222665,-1,0.7,2,1,2,3.299999999999727,0.3895902838830318,5.5,0.0,0.6493171398051066,0.0,8,Session stopped (bad day)
SIEMENS,2025-11-19 09:15:00+05:30,2025-11-19 09:18:00+05:30,3237.2,3217.7,1,1,0.7383920918563012,2.3076187593300914,0.4750837952594064,0.7019886220147248,1,0.4,2,0,2,-19.5,-1.9019573740011197,0.1000000000003638,-19.5,0.009753627559015585,-1.9019573740011197,3,Max loss hit
SIEMENS,2025-11-19 09:19:00+05:30,2025-11-19 09:25:00+05:30,3222.0,3240.5,-1,1,0.7678722118676803,2.3330707991620856,0.5762834736502284,0.7969377012506352,-1,0.4,2,0,2,-18.5,-1.8044210984113187,0.0,-18.5,0.0,-1.8044210984113187,6,Max loss hit
LT,2025-11-19 09:15:00+05:30,2025-11-19 09:37:00+05:30,3988.3,3992.8,-1,1,0.8480245924663881,2.2038728622813784,0.4819308689044878,0.6861218358534475,-1,0.4,2,1,2,-4.5,-0.29494286933206226,4.300000000000182,-7.799999999999727,0.2818342973617603,-0.5112343068422234,22,Absorption failure (stalled)
TITAN,2025-11-19 09:17:00+05:30,2025-11-19 09:37:00+05:30,3881.1,3893.4,-1,1,0.6713101583820222,1.4646085192120286,0.4555394353149804,0.6506955337930446,-1,0.4,2,1,2,-12.300000000000182,-0.8184211902693505,1.199999999999818,-13.900000000000091,0.07984596978236237,-0.9248824833125103,19,Session stopped (bad day)
SIEMENS,2025-11-19 09:31:00+05:30,2025-11-19 09:37:00+05:30,3231.0,3233.6,-1,1,0.6883973079942743,1.3212397797365674,0.3493580984668455,0.6144349484698789,-1,0.4,2,1,2,-2.599999999999909,-0.17126300339118022,0.0,-4.599999999999909,0.0,-0.3030037752305542,5,Session stopped (bad day)
RELIANCE,2025-11-19 09:15:00+05:30,2025-11-19 09:38:00+05:30,1516.7,1517.4,-1,1,0.6764893888634503,1.6175200332219948,0.5809189089397063,0.6250066272713936,-1,0.4,2,2,2,-0.7000000000000455,-0.2248223025387001,1.2999999999999545,-1.2000000000000455,0.4175271332861156,-0.385409661494904,22,Session stopped (bad day)
TITAN,2025-11-20 09:15:00+05:30,2025-11-20 09:23:00+05:30,3941.5,3940.4,-1,1,0.7088994593276318,2.0637125997176073,0.5790068774373371,0.7727926981991428,-1,0.4,2,1,2,1.099999999999909,0.1240891870549257,5.400000000000091,-0.5,0.6091651000878777,-0.05640417593406181,8,Absorption failure (stalled)
TITAN,2025-11-20 09:24:00+05:30,2025-11-20 09:29:00+05:30,3940.2,3939.1,-1,1,0.8741070801625528,1.9510374692446766,0.3867120867469924,0.7400901916908321,-1,0.4,2,1,2,1.099999999999909,0.11737498105353311,1.099999999999909,-0.6000000000003638,0.11737498105353311,-0.0640227169383349,5,Absorption failure (stalled)
SIEMENS,2025-11-20 09:15:00+05:30,2025-11-20 09:35:00+05:30,3222.4,3234.3,-1,1,0.8021687540270237,1.535389319658641,0.519019838779903,0.7046940077216775,-1,0.4,2,0,2,-11.900000000000091,-1.3806686071749121,2.400000000000091,-12.900000000000091,0.27845417287562096,-1.4966911792064166,20,Absorption failure (stalled)
TATAELXSI,2025-11-20 09:18:00+05:30,2025-11-20 09:35:00+05:30,5367.5,5345.5,-1,1,0.7155528296770666,1.6702360745159257,0.4089376087356794,0.6631284448801136,-1,0.4,2,1,2,22.0,1.076025517766055,31.5,-5.0,1.5406729004377606,-0.24455125403773978,16,Session stopped (bad day)
LT,2025-11-20 09:15:00+05:30,2025-11-20 09:36:00+05:30,4035.0,4019.2,-1,1,0.869652409531972,2.3386532521968455,0.5281157360524134,0.7754713691299234,-1,0.4,2,0,2,15.800000000000182,1.9673599413307072,17.90000000000009,0.0,2.2288444904949007,0.0,20,Session stopped (bad day)
TITAN,2025-11-20 09:30:00+05:30,2025-11-20 09:36:00+05:30,3940.0,3945.0,-1,1,0.8231590935962856,2.0822735777345205,0.4331675410165866,0.7513981197912024,-1,0.4,2,1,1,-5.0,-0.6392332438999108,0.0,-4.0,0.0,-0.5113865951199286,5,Session stopped (bad day)
SIEMENS,2025-11-21 09:15:00+05:30,2025-11-21 09:18:00+05:30,3208.7,3198.7,1,1,0.7569157433083442,2.031504620398643,0.6171479444017826,0.7968281509384144,1,0.4,1,1,1,-10.0,-1.5074527063994596,3.100000000000364,-10.0,0.46731033898388735,-1.5074527063994596,3,Max loss hit
TITAN,2025-11-21 09:15:00+05:30,2025-11-21 09:23:00+05:30,3891.6,3905.0,-1,1,0.674172660844219,2.1516064174613736,0.5588766637794721,0.7582790438263581,-1,0.4,2,1,2,-13.400000000000091,-1.272465593604353,0.0,-13.400000000000091,0.0,-1.272465593604353,8,Absorption failure (stalled)
LT,2025-11-21 09:15:00+05:30,2025-11-21 09:24:00+05:30,4029.5,4045.0,-1,1,0.719001391140919,2.0549614985292255,0.47040334485667806,0.7289306331937547,-1,0.4,2,0,2,-15.5,-1.6127606434429007,0.3000000000001819,-15.5,0.031214722131171845,-1.6127606434429007,9,Max loss hit
SIEMENS,2025-11-21 09:19:00+05:30,2025-11-21 09:24:00+05:30,3207.8,3208.2,-1,1,0.7603051166469275,2.558082717713206,0.7728488294852865,0.8050884206141308,-1,0.4,1,1,1,-0.3999999999996362,-0.06029810825592355,8.100000000000364,0.0,1.221036692183617,0.0,4,Session stopped (bad day)
RELIANCE,2025-11-21 09:15:00+05:30,2025-11-21 09:25:00+05:30,1541.1,1555.9,1,1,0.6544030308113105,2.1556363441820765,0.6353911888318912,0.6330409997908975,1,0.4,2,1,2,14.800000000000182,3.9969622309199857,12.700000000000045,0.0,3.429825698154282,0.0,9,Session stopped (bad day)
TITAN,2025-11-24 09:17:00+05:30,2025-11-24 09:28:00+05:30,3927.0,3921.9,-1,1,0.7097322409749738,3.230214023066029,0.8401662324278679,0.8610639521906616,-1,0.4,2,0,2,5.099999999999909,0.7984143833430812,11.199999999999818,0.0,1.7533806065573578,0.0,11,Profit floor hit
TATAELXSI,2025-11-24 09:23:00+05:30,2025-11-24 09:42:00+05:30,5378.5,5400.0,-1,1,0.6935847435890284,2.0579470758952447,0.49766434224432965,0.6974941987707524,-1,0.4,2,0,2,-21.5,-1.0002058264026952,3.0,-25.5,0.139563603684097,-1.1862906313148245,19,Absorption failure (stalled)
TITAN,2025-11-24 09:29:00+05:30,2025-11-24 09:43:00+05:30,3921.8,3919.5,-1,1,0.7102167070053413,2.018329966386402,0.4265853006466226,0.7326161879373134,-1,0.4,2,0,2,2.300000000000182,0.26041363839457365,2.300000000000182,-2.099999999999909,0.26041363839457365,-0.23776897418632076,14,Absorption failure (stalled)
SIEMENS,2025-11-24 09:18:00+05:30,2025-11-24 09:47:00+05:30,3175.9,3171.0,-1,1,0.8487767239009283,2.2733229849174283,0.5590493732378927,0.6929257318854345,-1,0.4,2,1,2,4.900000000000091,0.43148738346964416,11.599999999999909,-7.5,1.02148033637709,-0.6604398726576064,29,Profit floor hit
LT,2025-11-24 09:15:00+05:30,2025-11-24 09:56:00+05:30,4034.1,4025.9,-1,1,0.8589556127388942,2.5404326270685145,0.5403435469081925,0.7512275819258308,-1,0.4,2,0,2,8.199999999999818,1.0520523566859001,18.199999999999818,0.0,2.335043035571173,0.0,41,Profit floor hit
LT,2025-11-24 09:57:00+05:30,2025-11-24 10:02:00+05:30,4023.2,4021.8,-1,1,0.6108592650490199,1.7731931922723378,0.48472219592878385,0.6829736296046605,-1,0.7,2,0,1,1.3999999999996362,0.22533440498367774,1.699999999999818,0.0,0.27362034890879333,0.0,5,Absorption failure (stalled)
TITAN,2025-11-24 09:49:00+05:30,2025-11-24 10:11:00+05:30,3922.2,3932.7,-1,1,0.7176436419013289,1.7048032203614596,0.40884247602703083,0.7009274269580336,-1,0.7,2,1,1,-10.5,-1.4290790398112785,0.0,-10.600000000000364,0.0,-1.4426893163809593,22,Absorption failure (stalled)
TITAN,2025-11-24 10:12:00+05:30,2025-11-24 10:19:00+05:30,3933.7,3931.9,-1,1,0.787612682400819,2.0435987352908556,0.41797214591337184,0.8047434936853696,-1,0.7,2,1,1,1.7999999999997272,0.25014089480211954,2.399999999999636,0.0,0.3335211930694927,0.0,7,Absorption failure (stalled)
RELIANCE,2025-11-24 10:10:00+05:30,2025-11-24 10:21:00+05:30,1544.5,1542.8,1,1,0.7100796209328557,1.9694342276287473,0.3565446842395745,0.7799870814632228,1,0.7,0,0,0,-1.7000000000000455,-0.8584451780189699,0.40000000000009095,-1.7000000000000455,0.20198710071038636,-0.8584451780189699,11,Absorption failure (stalled)
LT,2025-11-24 10:03:00+05:30,2025-11-24 10:21:00+05:30,4022.9,4020.0,-1,1,0.6327486249253923,1.6586997935605878,0.4384976273939249,0.6681038160043431,-1,0.7,2,0,1,2.900000000000091,0.44958517965334654,6.400000000000091,-1.699999999999818,0.9921879826832305,-0.2635499329002012,17,Session stopped (bad day)
TITAN,2025-11-24 10:20:00+05:30,2025-11-24 10:21:00+05:30,3931.0,3930.7,-1,1,0.8300471900831357,2.1650149142114543,0.4550751437261026,0.833642314905622,-1,0.7,1,2,1,0.3000000000001819,0.052398044633452746,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
SIEMENS,2025-11-24 10:02:00+05:30,2025-11-24 10:21:00+05:30,3184.0,3156.3,-1,1,0.7031611415770501,1.701195471786283,0.4728501769563944,0.7096023646347484,-1,0.7,2,1,1,27.699999999999818,3.1660307066833395,25.09999999999991,0.0,2.8688581493773304,0.0,18,Session stopped (bad day)
TVSMOTOR,2025-11-25 09:16:00+05:30,2025-11-25 09:24:00+05:30,3445.3,3465.0,-1,1,0.6832618239102153,3.003181752674308,0.43135981975792287,0.5283441100903257,-1,0.4,2,0,2,-19.699999999999818,-1.5888936384209158,0.0,-19.699999999999818,0.0,-1.5888936384209158,8,Max loss hit
TITAN,2025-11-25 09:15:00+05:30,2025-11-25 09:28:00+05:30,3891.5,3885.4,-1,1,0.709640422375888,1.9906197066001416,0.628213795474998,0.6727432088982378,-1,0.4,2,1,2,6.099999999999909,0.4936210532360185,14.599999999999909,0.0,1.1814536684009727,0.0,13,Profit floor hit
TATAELXSI,2025-11-25 09:16:00+05:30,2025-11-25 09:29:00+05:30,5192.5,5203.0,-1,1,0.7246305582904192,1.9502640598537095,0.40695886001859694,0.7021511027498738,-1,0.4,2,2,2,-10.5,-0.20050147978785962,17.0,-16.5,0.3246214434660584,-0.3150737539523508,13,Absorption failure (stalled)
LT,2025-11-25 09:15:00+05:30,2025-11-25 09:30:00+05:30,4024.9,4012.5,-1,1,0.8540307540124589,2.2296429676875182,0.474419186059346,0.7386504873156444,-1,0.4,2,1,2,12.400000000000091,1.3488347309690598,13.700000000000273,-0.40000000000009095,1.4902448237319639,-0.04351079777320505,14,Session stopped (bad day)
TITAN,2025-11-25 09:29:00+05:30,2025-11-25 09:30:00+05:30,3887.0,3887.7,-1,1,0.6997031300272832,1.5511986785337843,0.3819014535064019,0.6619196244842198,-1,0.4,2,1,2,-0.6999999999998181,-0.05792352000869326,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
SIEMENS,2025-11-25 09:15:00+05:30,2025-11-25 09:30:00+05:30,3201.9,3182.0,1,1,0.7138058391967985,2.455039453957047,0.5190392905697538,0.746279224289358,1,0.4,2,1,2,-19.90000000000009,-1.1884900346204046,0.0,-24.40000000000009,0.0,-1.4572440625496406,14,Session stopped (bad day)
LT,2025-11-26 09:15:00+05:30,2025-11-26 09:22:00+05:30,4027.8,4023.7,-1,1,0.8019732274227552,1.9976753347054774,0.5127808601683784,0.6364893137295936,-1,0.4,2,2,2,4.100000000000364,0.24685176867468003,7.200000000000273,-2.299999999999727,0.433495788892099,-0.13847782145162105,7,Absorption failure (stalled)
TITAN,2025-11-26 09:19:00+05:30,2025-11-26 09:32:00+05:30,3863.5,3870.1,-1,1,0.6885175442106417,1.7159134123505286,0.5334915290022996,0.6507389882976854,-1,0.4,2,0,2,-6.599999999999909,-0.49689797446180356,9.099999999999909,-6.599999999999909,0.6851169041821863,-0.49689797446180356,13,Absorption failure (stalled)
SIEMENS,2025-11-26 09:19:00+05:30,2025-11-26 09:33:00+05:30,3193.9,3217.3,-1,1,0.6978284772987219,1.974628080630668,0.6237377992351673,0.7784611551984937,-1,0.4,2,2,2,-23.40000000000009,-2.9859426021104216,5.099999999999909,-23.40000000000009,0.6507823619984111,-2.9859426021104216,14,Max loss hit
TITAN,2025-11-27 09:15:00+05:30,2025-11-27 09:28:00+05:30,3881.8,3898.7,-1,1,0.6701015970744925,2.0612312410479614,0.5606900503022806,0.727394111455853,-1,0.4,2,1,2,-16.899999999999636,-1.64857009357948,1.800000000000182,-16.899999999999636,0.17558734724517325,-1.64857009357948,13,Max loss hit
RELIANCE,2025-11-27 09:16:00+05:30,2025-11-27 09:34:00+05:30,1567.7,1568.8,-1,1,0.6758624661700801,3.299616635274346,0.6420171625873046,0.6792936090423949,-1,0.4,2,1,2,-1.099999999999909,-0.32585034213119,0.0,-4.7999999999999545,0.0,-1.421892402027115,18,Absorption failure (stalled)
LT,2025-11-27 09:15:00+05:30,2025-11-27 09:44:00+05:30,4094.2,4094.4,-1,1,0.7849444160250297,2.3167814377632077,0.5728132729718916,0.7594038315029731,-1,0.4,2,0,2,-0.20000000000027285,-0.017927021816392174,9.099999999999909,-13.300000000000182,0.815679492644723,-1.1921469507884694,29,Absorption failure (stalled)
SIEMENS,2025-11-27 09:15:00+05:30,2025-11-27 09:44:00+05:30,3291.5,3284.2,1,1,0.700589233713505,2.702375430169795,0.5659517353226445,0.7114619095823574,1,0.4,2,1,2,-7.300000000000182,-0.557337391108513,12.5,-7.400000000000091,0.9543448477885258,-0.5649721498908142,28,Session stopped (bad day)
TATAELXSI,2025-11-27 09:34:00+05:30,2025-11-27 09:44:00+05:30,5245.0,5235.5,-1,1,0.7109653029100192,1.3522589093139943,0.26299933885023086,0.6204432181405266,-1,0.4,2,1,2,9.5,0.7441548731887834,10.5,-7.0,0.8224869651033921,-0.5483246434022614,9,Session stopped (bad day)
TVSMOTOR,2025-11-27 09:31:00+05:30,2025-11-27 09:45:00+05:30,3564.5,3558.2,-1,1,0.7402423062149204,2.3343180453904346,0.36159057089374147,0.5803022637901988,-1,0.4,2,2,2,6.300000000000182,0.6159190688316428,6.599999999999909,-8.900000000000091,0.6452485482997887,-0.87010789088913,13,Session stopped (bad day)
RELIANCE,2025-11-27 09:35:00+05:30,2025-11-27 09:45:00+05:30,1569.4,1567.4,-1,1,0.658943289907196,2.134022635076906,0.40066357646160294,0.6894830023988288,-1,0.7,2,1,1,2.0,0.5986302156111509,2.7000000000000455,-0.2999999999999545,0.8081507910750674,-0.08979453234165903,9,Session stopped (bad day)
SIEMENS,2025-11-28 09:15:00+05:30,2025-11-28 09:19:00+05:30,3307.0,3305.0,-1,1,0.7748270490732848,1.487099701846041,0.4888380688756695,0.6835962495253636,-1,0.4,2,2,2,2.0,0.2638009381856962,8.300000000000182,0.0,1.0947738934706635,0.0,4,Profit floor hit
LT,2025-11-28 09:17:00+05:30,2025-11-28 09:27:00+05:30,4071.0,4083.9,-1,1,0.6656994721474283,1.7530379252283528,0.6451769438048555,0.6771134468475067,-1,0.4,2,1,1,-12.900000000000091,-1.608469322105175,0.0,-12.900000000000091,0.0,-1.608469322105175,10,Max loss hit
TITAN,2025-11-28 09:16:00+05:30,2025-11-28 09:28:00+05:30,3921.2,3917.5,-1,1,0.7030586309229461,2.4003435317612682,0.7136440999940047,0.8111072365176553,-1,0.4,2,0,2,3.699999999999818,0.48768918726238736,8.199999999999818,-5.300000000000182,1.0808246852842391,-0.6985818087813159,12,Profit floor hit
SIEMENS,2025-11-28 09:20:00+05:30,2025-11-28 09:28:00+05:30,3300.4,3300.0,-1,1,0.7211519168207203,1.8503818650659811,0.5485754208861089,0.6876129202962781,-1,0.4,2,1,2,0.40000000000009095,0.047817265329359794,3.599999999999909,-2.900000000000091,0.4303553879641294,-0.34667517363779055,7,Session stopped (bad day)
TVSMOTOR,2025-11-28 09:26:00+05:30,2025-11-28 09:29:00+05:30,3547.2,3539.1,-1,1,0.6851818736585114,2.37402037031692,0.3919535330640521,0.6139217454214018,-1,0.4,2,0,2,8.099999999999909,0.6277437431058316,0.5,-2.300000000000182,0.03874961377196535,-0.1782482233510547,2,Session stopped (bad day)
LT,2025-11-28 09:28:00+05:30,2025-11-28 09:29:00+05:30,4082.5,4082.6,1,1,0.6614173871341729,1.6580133369598113,0.5795965231375905,0.6755730870571652,1,0.4,2,1,1,0.09999999999990905,0.012486217939658205,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
LT,2025-12-01 09:15:00+05:30,2025-12-01 09:34:00+05:30,4088.4,4088.0,-1,1,0.8455454040655671,2.0680847431796083,0.5516962412460081,0.7792572750038258,-1,0.4,2,1,2,0.40000000000009095,0.049691124397480774,11.5,-7.999999999999545,1.4286198264272474,-0.9938224879493329,19,Profit floor hit
SIEMENS,2025-12-01 09:18:00+05:30,2025-12-01 09:36:00+05:30,3308.9,3309.6,-1,1,0.6854531902757895,1.452109066190353,0.4569029386538932,0.6926641914469596,-1,0.4,2,1,2,-0.6999999999998181,-0.07052247603645065,5.200000000000273,-3.599999999999909,0.5238812505566541,-0.36268701961611693,18,Absorption failure (stalled)
TATAELXSI,2025-12-01 09:30:00+05:30,2025-12-01 09:36:00+05:30,5171.5,5165.0,-1,1,0.7296971097975333,1.7805478856321868,0.3493825719404035,0.6292351881263242,-1,0.4,2,1,2,6.5,0.44429269745545114,8.5,0.0,0.5809981428263592,0.0,6,Absorption failure (stalled)
RELIANCE,2025-12-01 09:30:00+05:30,2025-12-01 09:39:00+05:30,1571.0,1575.5,-1,1,0.6741472029657776,1.9058659861256833,0.4347154926116148,0.696039916729047,-1,0.4,2,1,2,-4.5,-1.5126132886073447,0.0,-4.5,0.0,-1.5126132886073447,9,Max loss hit
LT,2025-12-01 09:37:00+05:30,2025-12-01 09:39:00+05:30,4096.9,4093.1,-1,1,0.6446305255591016,1.9375307543708549,0.5220198368163504,0.7172921159572528,-1,0.4,2,1,2,3.799999999999727,0.4162701010719774,2.9999999999995453,0.0,0.32863429031995595,0.0,1,Session stopped (bad day)
TITAN,2025-12-01 09:15:00+05:30,2025-12-01 09:39:00+05:30,3899.8,3895.8,-1,1,0.6979070078568369,2.162116848459585,0.7317049829933564,0.773372459160976,-1,0.4,2,0,2,4.0,0.45290137350822807,8.600000000000364,-7.899999999999636,0.9737379530427315,-0.8944802126787093,23,Session stopped (bad day)
TVSMOTOR,2025-12-01 09:33:00+05:30,2025-12-01 09:40:00+05:30,3600.2,3610.0,-1,1,0.6997733456855002,1.6798079404085295,0.3777148928009381,0.616780518176019,-1,0.4,2,1,2,-9.800000000000182,-0.6927542551675255,2.0,-12.700000000000273,0.14137841942194138,-0.897752963329347,6,Session stopped (bad day)
LT,2025-12-02 09:15:00+05:30,2025-12-02 09:18:00+05:30,4083.3,4084.0,-1,1,0.7770949334534261,2.0221529865604695,0.5272632832311978,0.6907033572740277,-1,0.4,2,0,2,-0.6999999999998181,-0.07265467035700328,10.100000000000364,-0.6999999999998181,1.0483031008656432,-0.07265467035700328,3,Profit floor hit
LT,2025-12-02 09:19:00+05:30,2025-12-02 09:28:00+05:30,4081.9,4078.0,-1,1,0.6192453439202367,1.8044072170510508,0.5376223871480443,0.6703385138438658,-1,0.4,2,0,2,3.900000000000091,0.4047903062748472,4.200000000000273,-4.900000000000091,0.43592802214216125,-0.5085826924991645,9,Absorption failure (stalled)
SIEMENS,2025-12-02 09:15:00+05:30,2025-12-02 09:41:00+05:30,3315.5,3311.0,1,1,0.8803480575077913,1.5988481485543073,0.5416769329444996,0.7581441223248735,1,0.4,2,1,2,-4.5,-0.5815521446957579,1.199999999999818,-9.699999999999818,0.15508057191884525,-1.2535679563441657,26,Absorption failure (stalled)
TVSMOTOR,2025-12-02 09:17:00+05:30,2025-12-02 09:42:00+05:30,3672.1,3662.6,-1,1,0.7262459101359461,3.4039469891024594,0.5813609425430367,0.6459535545532575,-1,0.4,2,1,1,9.5,1.0947363270814934,7.599999999999909,-10.0,0.8757890616651842,-1.152354028506835,24,Session stopped (bad day)
TITAN,2025-12-02 09:17:00+05:30,2025-12-02 09:42:00+05:30,3888.9,3870.1,-1,1,0.6884943451098964,1.798101821024975,0.4917495642359265,0.6772479994764785,-1,0.4,2,1,2,18.800000000000182,1.6624169208289568,18.800000000000182,-4.900000000000091,1.6624169208289568,-0.43328951659904047,24,Session stopped (bad day)
TITAN,2025-12-03 09:15:00+05:30,2025-12-03 09:33:00+05:30,3859.8,3850.0,-1,1,0.6912215416334301,2.15695098660707,0.6366021185732261,0.7872343483065856,-1,0.4,2,0,2,9.800000000000182,0.8877805463511603,20.600000000000364,-5.699999999999818,1.8661509443708046,-0.5163621545103427,18,Profit floor hit
SIEMENS,2025-12-03 09:15:00+05:30,2025-12-03 09:46:00+05:30,3350.4,3353.5,1,1,0.7147945747908298,2.05590767445605,0.5340384503302313,0.6996106539362188,1,0.4,2,1,2,3.099999999999909,0.2454629820020057,4.900000000000091,-17.0,0.3879898747773824,-1.3460873206561998,31,Time failure (hypothesis expired)
TATAELXSI,2025-12-03 09:26:00+05:30,2025-12-03 09:54:00+05:30,5177.5,5215.0,-1,1,0.6817431649085095,1.2684354888211302,0.3344276217142565,0.5970269002021955,-1,0.4,2,0,2,-37.5,-1.5766028296081338,6.0,-37.5,0.2522564527373014,-1.5766028296081338,28,Max loss hit
RELIANCE,2025-12-03 09:54:00+05:30,2025-12-03 09:55:00+05:30,1543.8,1543.4,-1,1,0.6743662899461197,1.7748703888110002,0.350120851399766,0.7252919666868937,-1,0.7,2,1,1,0.3999999999998636,0.1472888757343331,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
LT,2025-12-03 09:15:00+05:30,2025-12-03 09:55:00+05:30,4025.2,4005.2,-1,1,0.7200069462659915,2.3312445828458332,0.5185479422143551,0.7015973010339659,-1,0.4,2,1,2,20.0,1.6881692707583231,22.299999999999727,-5.5,1.8823087368955074,-0.4642465494585389,39,Session stopped (bad day)
LT,2025-12-04 09:15:00+05:30,2025-12-04 09:21:00+05:30,3964.6,3983.6,-1,1,0.7463609524569808,2.390797600396469,0.47686207329790564,0.7316333846720202,-1,0.4,2,1,2,-19.0,-1.6786547929223454,0.0,-19.0,0.0,-1.6786547929223454,6,Max loss hit
SIEMENS,2025-12-04 09:15:00+05:30,2025-12-04 09:23:00+05:30,3332.2,3328.3,-1,1,0.6922595128750739,1.6582842669724636,0.5118633849505881,0.706409090973199,-1,0.4,2,0,1,3.899999999999636,0.43535694501704514,11.699999999999818,0.0,1.306070835051237,0.0,8,Profit floor hit
TITAN,2025-12-04 09:20:00+05:30,2025-12-04 09:40:00+05:30,3781.0,3788.1,1,1,0.8197039014180921,1.4747876348370346,0.4162268266055318,0.639365573339281,1,0.4,2,2,2,7.099999999999909,0.5552225946667174,14.800000000000182,-3.0,1.1573654086010738,-0.23460109633805265,20,Profit floor hit
SIEMENS,2025-12-04 09:25:00+05:30,2025-12-04 09:40:00+05:30,3333.5,3345.0,1,1,0.7552453428644359,1.4995297840205466,0.4692804367811649,0.6952661682683691,1,0.4,2,0,2,11.5,0.9848228893634632,19.40000000000009,0.0,1.6613533959696762,0.0,14,Session stopped (bad day)
TATAELXSI,2025-12-04 09:29:00+05:30,2025-12-04 09:40:00+05:30,5197.5,5207.5,-1,1,0.6840783306528337,1.7854974853636307,0.30951079490145456,0.6412568725436026,-1,0.4,2,0,2,-10.0,-0.5662920076522502,0.0,-16.5,0.0,-0.9343818126262129,10,Session stopped (bad day)
LT,2025-12-04 09:22:00+05:30,2025-12-04 09:41:00+05:30,3984.0,3996.7,-1,1,0.6110005909523318,1.39265530147548,0.35815241202928055,0.6031533695268273,-1,0.4,2,1,2,-12.699999999999818,-1.0246174880795378,0.0,-15.0,0.0,-1.2101781355270305,18,Session stopped (bad day)
SIEMENS,2025-12-05 09:20:00+05:30,2025-12-05 09:29:00+05:30,3355.5,3364.2,1,1,0.7327796437163002,1.6675084035105254,0.47898564104785357,0.7313899676813839,1,0.4,2,1,2,8.699999999999818,1.048352723523208,17.699999999999818,0.0,2.132855540961032,0.0,9,Profit floor hit
LT,2025-12-05 09:15:00+05:30,2025-12-05 09:36:00+05:30,3985.5,3990.1,-1,1,0.7959146649640005,2.1091547846356202,0.4658071989380298,0.7002328676434545,-1,0.4,2,1,2,-4.599999999999909,-0.39657989204297045,2.800000000000182,-9.0,0.24139645602617638,-0.7759171800840879,21,Absorption failure (stalled)
TATAELXSI,2025-12-05 09:25:00+05:30,2025-12-05 09:38:00+05:30,5215.0,5229.5,-1,1,0.7540603693979339,1.7718864275119652,0.3676001183923189,0.6168963110324274,-1,0.4,2,0,2,-14.5,-0.7868126087991036,0.0,-14.5,0.0,-0.7868126087991036,13,Absorption failure (stalled)
TVSMOTOR,2025-12-05 09:17:00+05:30,2025-12-05 09:39:00+05:30,3644.6,3649.4,-1,1,0.7371538717626203,3.222362159616273,0.4864785764094597,0.632379313403168,-1,0.4,2,0,2,-4.800000000000182,-0.5208698618890719,0.09999999999990905,-12.800000000000182,0.01085145545601205,-1.3889862983708254,21,Session stopped (bad day)
LT,2025-12-05 09:38:00+05:30,2025-12-05 09:39:00+05:30,3989.0,3992.0,-1,1,0.6591969316883509,1.594066810926168,0.37968193938091727,0.5956783810306713,-1,0.7,2,1,1,-3.0,-0.3167075079081938,0.0,0.0,0.0,0.0,0,Session stopped (bad day)
TITAN,2025-12-08 09:22:00+05:30,2025-12-08 09:39:00+05:30,3810.6,3810.3,-1,1,0.701749582740909,1.6035127374464624,0.506806086126341,0.626550857911525,-1,0.4,2,1,2,0.29999999999972715,0.031226521383258005,0.29999999999972715,-6.400000000000091,0.031226521383258005,-0.6661657895101195,17,Absorption failure (stalled)
LT,2025-12-08 09:15:00+05:30,2025-12-08 10:00:00+05:30,4029.0,4009.7,-1,1,0.6466081437901671,2.5027824207164113,0.5784400135781457,0.772990087518844,-1,0.4,2,0,1,19.300000000000182,2.3142171844922013,20.0,-3.099999999999909,2.3981525227898235,-0.3717136410324117,45,Time exit
SIEMENS,2025-12-08 09:17:00+05:30,2025-12-08 10:02:00+05:30,3312.8,3296.5,-1,1,0.7426039051148289,1.6111820677580544,0.49282295016932715,0.703949772648326,-1,0.4,2,1,2,16.300000000000182,1.9007160168490311,17.5,-7.399999999999636,2.0406460303593668,-0.8629017499804897,45,Time exit
